cohort,cohort_label,is_clinical,rule,partition,partition_key,model_class,is_published_class,seed,spec_id,n_test,n_levels_admissible,partition_sd_ratio,min_level_lp_sd,max_level_lp_sd,min_level_lp_mean,max_level_lp_mean,level_lp_mean_spread,implied_auroc_min_gaussian,implied_auroc_max_gaussian,implied_casemix_gap_gaussian,implied_auroc_min_empirical,implied_auroc_max_empirical,implied_casemix_gap_empirical,observed_auc_gap
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,random_forest,False,42,random_forest|s42,1950,5,2.057088013825454,0.9583406001243455,1.9713909616780834,-6.140477242329983,-1.8300763288438249,4.310400913486158,0.7378851789333125,0.903200683174435,0.1653155042411225,0.725647362770128,0.8866816936823076,0.16103433091217967,0.26643326596810646
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,random_forest,False,42,random_forest|s42,1950,2,1.0535627929236755,2.254914173837776,2.3756936747917097,-4.271361547714419,-3.583739097364076,0.6876224503503434,0.9077350885065486,0.9079670864791349,0.0002319979725863286,0.8433554125168529,0.8601893588394054,0.01683394632255253,0.005351017889571152
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,random_forest,False,42,random_forest|s42,1950,4,1.2141337779495827,2.1598109228278304,2.622299395389728,-5.146938131438745,-3.687195342036154,1.4597427894025907,0.9024972475302908,0.9329109403567928,0.03041369282650197,0.8445929563059,0.9051792558691387,0.06058629956323869,0.06270015374937232
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,random_forest,False,42,random_forest|s42,1950,5,1.0606850353989348,2.232300166615753,2.3677673812478783,-4.2109484992973085,-3.4099578948299683,0.8009906044673403,0.8999038939006572,0.9133137342617648,0.013409840361107594,0.8337691031590772,0.8629600765334582,0.029190973374381035,0.07124405354574626
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,random_forest,False,42,random_forest|s42,1950,3,1.7459490517234733,0.9583406001243455,1.6732138620152053,-4.45954415662992,-1.8300763288438249,2.629467827786095,0.7378851789333125,0.8639447588665496,0.12605957993323713,0.725647362770128,0.8439739642243957,0.11832660145426777,0.0868878114226519
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,random_forest,False,42,random_forest|s42,1950,2,1.0535627929236755,2.254914173837776,2.3756936747917097,-4.271361547714419,-3.583739097364076,0.6876224503503434,0.9077350885065486,0.9079670864791349,0.0002319979725863286,0.8433554125168529,0.8601893588394054,0.01683394632255253,0.005351017889571152
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,random_forest,False,42,random_forest|s42,1950,3,1.138498589696165,2.1598109228278304,2.4589416896498575,-4.70359572737151,-3.687195342036154,1.0164003853353556,0.9024972475302908,0.9181656703267855,0.01566842279649472,0.8445929563059,0.8804330930313241,0.03584013672542408,0.03642375838900758
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,random_forest,False,42,random_forest|s42,1950,5,1.0606850353989348,2.232300166615753,2.3677673812478783,-4.2109484992973085,-3.4099578948299683,0.8009906044673403,0.8999038939006572,0.9133137342617648,0.013409840361107594,0.8337691031590772,0.8629600765334582,0.029190973374381035,0.07124405354574626
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,random_forest,False,43,random_forest|s43,1950,5,2.2960092025058585,0.9805710466567314,2.2514001468346567,-6.011949046166098,-1.8634155163051347,4.148533529860964,0.7422328884867515,0.9203177712446754,0.1780848827579239,0.7273915191363162,0.8808371523881932,0.153445633251877,0.26180269961646485
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,random_forest,False,43,random_forest|s43,1950,2,1.0452421961497549,2.2029004720705534,2.302564527326357,-4.211073706169654,-3.5421179345305203,0.6689557716391339,0.8977135386928754,0.909963248774175,0.012249710081299603,0.8497736781080074,0.8513345365187446,0.0015608584107371648,0.004274720446585389
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,random_forest,False,43,random_forest|s43,1950,4,1.1342821218059596,2.0794558021759486,2.3586895394938487,-5.028254002876719,-3.629077763559549,1.3991762393171698,0.8956404879624378,0.9200992025697632,0.024458714607325405,0.8423047895392558,0.8939567731012998,0.051651983562044035,0.1227755808205635
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,random_forest,False,43,random_forest|s43,1950,5,1.116665183515198,2.1340268042305937,2.382993432972507,-4.241598649773626,-3.5615425334355444,0.6800561163380814,0.8943718939355507,0.9143606587426363,0.019988764807085557,0.8342883407023813,0.8640284395483775,0.029740098845996155,0.07478686639988052
nhis2024,NHIS 2024,True,m30,insurance,nhis2024|insurance,random_forest,False,43,random_forest|s43,1950,2,1.1051491801382827,2.064254255723885,2.2813088983102126,-4.850127509860638,-3.8221445795134787,1.027982930347159,0.9018838331128058,0.904990844534577,0.0031070114217711664,0.852049380915368,0.854196643649473,0.0021472627341050377,0.1313936988936989
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,random_forest,False,43,random_forest|s43,1950,2,1.3884370197507345,0.9805710466567314,1.3614611416739306,-3.015954600409154,-1.8634155163051347,1.1525390841040195,0.7422328884867515,0.8125672242289352,0.07033433574218373,0.7273915191363162,0.7900795130009228,0.06268799386460666,0.06428002735952987
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,random_forest,False,43,random_forest|s43,1950,2,1.0452421961497549,2.2029004720705534,2.302564527326357,-4.211073706169654,-3.5421179345305203,0.6689557716391339,0.8977135386928754,0.909963248774175,0.012249710081299603,0.8497736781080074,0.8513345365187446,0.0015608584107371648,0.004274720446585389
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,random_forest,False,43,random_forest|s43,1950,5,1.116665183515198,2.1340268042305937,2.382993432972507,-4.241598649773626,-3.5615425334355444,0.6800561163380814,0.8943718939355507,0.9143606587426363,0.019988764807085557,0.8342883407023813,0.8640284395483775,0.029740098845996155,0.07478686639988052
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,random_forest,False,44,random_forest|s44,1950,4,1.7501768945494915,1.039804596529559,1.8198419796923906,-5.6960286089142596,-1.8573455370625462,3.8386830718517135,0.7529602388277238,0.8887213597307392,0.1357611209030154,0.741902232837579,0.8874991298742668,0.14559689703668788,0.21787909613534928
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,random_forest,False,44,random_forest|s44,1950,2,1.091265967897667,2.086974839310334,2.2774446179980696,-4.184997653758566,-3.5354162198762245,0.6495814338823411,0.8968339416026017,0.9019968517732873,0.005162910170685597,0.8470170208193408,0.862739560747481,0.01572253992814021,0.019257661571789098
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,random_forest,False,44,random_forest|s44,1950,3,1.0801704833800296,2.0614524499662195,2.2267200893449575,-4.491474554494087,-3.694122225552485,0.7973523289416025,0.8981232713023644,0.9021505233382634,0.004027252035899043,0.8500789206951457,0.8862025659596109,0.03612364526446521,0.1030131617864537
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,random_forest,False,44,random_forest|s44,1950,5,1.074519039513642,2.1275399248591627,2.2860821565865934,-4.1707831804494,-3.4262683300292798,0.7445148504201207,0.891838116341404,0.9022053653436342,0.010367249002230183,0.8444149463273246,0.863362940294266,0.018947993966941357,0.1331375881096606
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,random_forest,False,44,random_forest|s44,1950,2,1.2602582450190563,1.039804596529559,1.3104223159850898,-3.0751486210683696,-1.8573455370625462,1.2178030840058234,0.7529602388277238,0.8056978212763655,0.052737582448641684,0.741902232837579,0.7854145130722517,0.043512280234672795,0.10295005378424871
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,random_forest,False,44,random_forest|s44,1950,2,1.091265967897667,2.086974839310334,2.2774446179980696,-4.184997653758566,-3.5354162198762245,0.6495814338823411,0.8968339416026017,0.9019968517732873,0.005162910170685597,0.8470170208193408,0.862739560747481,0.01572253992814021,0.019257661571789098
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,random_forest,False,44,random_forest|s44,1950,2,1.019136986277784,2.18490754366364,2.2267200893449575,-3.848215249998782,-3.694122225552485,0.15409302444629702,0.8981232713023644,0.9021505233382634,0.004027252035899043,0.8500789206951457,0.8562164225152472,0.006137501820101532,0.05340166502013799
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,random_forest,False,44,random_forest|s44,1950,5,1.074519039513642,2.1275399248591627,2.2860821565865934,-4.1707831804494,-3.4262683300292798,0.7445148504201207,0.891838116341404,0.9022053653436342,0.010367249002230183,0.8444149463273246,0.863362940294266,0.018947993966941357,0.1331375881096606
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,random_forest,False,45,random_forest|s45,1950,4,1.7280435923460702,1.0328510278299237,1.7848116004895522,-5.977003835258659,-1.9103214729273275,4.066682362331332,0.7520357083712397,0.8869043153547932,0.13486860698355352,0.7339479047707779,0.8913923887439316,0.1574444839731537,0.14470463286445856
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,random_forest,False,45,random_forest|s45,1950,2,1.1128300320679874,2.1293865014430753,2.369645248686037,-4.232006511817871,-3.567460222593367,0.664546289224504,0.9000822423938206,0.9072723139108436,0.007190071517023,0.8465358005131273,0.8547870877373944,0.008251287224267156,0.007908568913861935
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,random_forest,False,45,random_forest|s45,1950,4,1.0479375512882394,2.136001497139749,2.238396178460642,-5.347333719077475,-3.6471822102038005,1.7001515088736743,0.8987505939659521,0.9112837553352127,0.012533161369260526,0.843327193400568,0.9044267647224191,0.061099571321851065,0.19562561094819153
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,random_forest,False,45,random_forest|s45,1950,5,1.0861745105144893,2.1570337491604628,2.3429150766575995,-4.320178047125748,-3.400145217142666,0.9200328299830822,0.8942714759603575,0.911646556544418,0.017375080584060454,0.8288123233902482,0.8691366377492357,0.04032431435898742,0.07674462949102023
nhis2024,NHIS 2024,True,m30,insurance,nhis2024|insurance,random_forest,False,45,random_forest|s45,1950,2,1.0646765546632642,2.105170879654606,2.2413260791280987,-5.281799828750656,-3.839711299756661,1.4420885289939949,0.9029110532684732,0.9086782369550978,0.005767183686624544,0.8531235879936813,0.8715402600432216,0.01841667204954034,0.1230598504483571
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,random_forest,False,45,random_forest|s45,1950,3,1.4601479821827732,1.0328510278299237,1.5081153441812662,-4.326281327115034,-1.9103214729273275,2.415959854187707,0.7520357083712397,0.8431350782278394,0.09109936985659972,0.7339479047707779,0.8361214155688159,0.10217351079803805,0.14470463286445856
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,random_forest,False,45,random_forest|s45,1950,2,1.1128300320679874,2.1293865014430753,2.369645248686037,-4.232006511817871,-3.567460222593367,0.664546289224504,0.9000822423938206,0.9072723139108436,0.007190071517023,0.8465358005131273,0.8547870877373944,0.008251287224267156,0.007908568913861935
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,random_forest,False,45,random_forest|s45,1950,3,1.0314122580837017,2.1702245255640453,2.238396178460642,-4.640141017261021,-3.6471822102038005,0.9929588070572204,0.8987505939659521,0.9067071022610533,0.007956508295101195,0.843327193400568,0.885038627586733,0.041711434186164964,0.10703715476442754
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,random_forest,False,45,random_forest|s45,1950,5,1.0861745105144893,2.1570337491604628,2.3429150766575995,-4.320178047125748,-3.400145217142666,0.9200328299830822,0.8942714759603575,0.911646556544418,0.017375080584060454,0.8288123233902482,0.8691366377492357,0.04032431435898742,0.07674462949102023
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,random_forest,False,46,random_forest|s46,1950,5,1.9729944289077517,1.0443699706898097,2.0605361338895465,-6.417543261782799,-1.9253831781904034,4.492160083592395,0.7541758484187862,0.911747497504222,0.15757164908543586,0.7397415763242703,0.8890203755429884,0.14927879921871812,0.11952057716585118
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,random_forest,False,46,random_forest|s46,1950,2,1.1150298192821633,2.254976233006506,2.5143657415748177,-4.355435170425578,-3.659037182563818,0.6963979878617597,0.9088054831318828,0.9150907102696783,0.006285227137795446,0.8470238194005923,0.8581623779953005,0.011138558594708137,0.020763372632497057
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,random_forest,False,46,random_forest|s46,1950,4,1.0795245305205292,2.286954325576414,2.4688232946397717,-5.239399211031013,-3.8158110015310327,1.42358820949998,0.9087617529926459,0.9277298868997192,0.018968133907073303,0.8466391238248385,0.9100363954259046,0.06339727160106612,0.0724312452253627
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,random_forest,False,46,random_forest|s46,1950,5,1.1046481679721594,2.2524594481590765,2.488175202840505,-4.431908756830377,-3.563662667650719,0.868246089179658,0.9018094570555868,0.921025720129366,0.019216263073779216,0.8351833956400292,0.8645337300114727,0.02935033437144352,0.07715977789990958
nhis2024,NHIS 2024,True,m30,insurance,nhis2024|insurance,random_forest,False,46,random_forest|s46,1950,2,1.1453332307807096,2.0896775047409184,2.3933770877946876,-5.232287985436396,-3.9618640401717062,1.2704239452646897,0.9071891903973077,0.9121871545102457,0.004997964112937958,0.8552622318555004,0.8815201050577192,0.02625787320221873,0.02753506801358363
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,random_forest,False,46,random_forest|s46,1950,2,1.4774987982078782,1.0443699706898097,1.5430553765785908,-3.3257257129836852,-1.9253831781904034,1.4003425347932819,0.7541758484187862,0.838828209594918,0.08465236117613184,0.7397415763242703,0.8081990874585916,0.0684575111343213,0.03525267286260425
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,random_forest,False,46,random_forest|s46,1950,2,1.1150298192821633,2.254976233006506,2.5143657415748177,-4.355435170425578,-3.659037182563818,0.6963979878617597,0.9088054831318828,0.9150907102696783,0.006285227137795446,0.8470238194005923,0.8581623779953005,0.011138558594708137,0.020763372632497057
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,random_forest,False,46,random_forest|s46,1950,2,1.0224185810127717,2.353065705997352,2.4058181001556287,-3.9872095502297626,-3.8158110015310327,0.17139854869872995,0.9087617529926459,0.9130362277727921,0.004274474780146198,0.8466391238248385,0.8642219211299293,0.017582797305090825,0.004105761237930827
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,random_forest,False,46,random_forest|s46,1950,5,1.1046481679721594,2.2524594481590765,2.488175202840505,-4.431908756830377,-3.563662667650719,0.868246089179658,0.9018094570555868,0.921025720129366,0.019216263073779216,0.8351833956400292,0.8645337300114727,0.02935033437144352,0.07715977789990958
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,random_forest,False,47,random_forest|s47,1950,4,1.9629746165802646,0.9746044094284756,1.913123716915297,-5.851517823061576,-1.8524344662257857,3.99908335683579,0.7410608460472121,0.898542292385609,0.1574814463383969,0.7249280394947466,0.8890062930039757,0.1640782535092291,0.2617785601475141
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,random_forest,False,47,random_forest|s47,1950,2,1.0776954332866817,2.2267287586650193,2.399735414381413,-4.17314092574204,-3.6750600049975124,0.49808092074452803,0.9053917634135954,0.9098007292015389,0.004408965787943475,0.847786376940756,0.8555721868853893,0.007785809944633293,0.024109443732954206
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,random_forest,False,47,random_forest|s47,1950,4,1.0682502501461932,2.2158424748442638,2.3670742780369447,-5.134956762358095,-3.6737769233711854,1.4611798389869093,0.9023073105232455,0.9221535749621081,0.019846264438862615,0.8395707475173748,0.9121132318397427,0.07254248432236787,0.06201241660593948
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,random_forest,False,47,random_forest|s47,1950,5,1.1000309539032718,2.215993956531739,2.437661945847494,-4.322439287040501,-3.5619770889163522,0.7604621981241486,0.8986938402953448,0.9120899204755045,0.013396080180159697,0.835738087964611,0.8685135452873005,0.032775457322689494,0.11485566713597872
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,random_forest,False,47,random_forest|s47,1950,2,1.3863916298811767,0.9746044094284756,1.351183395676926,-3.14885137607831,-1.8524344662257857,1.2964169098525242,0.7410608460472121,0.812228194089613,0.07116734804240088,0.7249280394947466,0.7862336661871486,0.06130562669240203,0.08649241763714022
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,random_forest,False,47,random_forest|s47,1950,2,1.0776954332866817,2.2267287586650193,2.399735414381413,-4.17314092574204,-3.6750600049975124,0.49808092074452803,0.9053917634135954,0.9098007292015389,0.004408965787943475,0.847786376940756,0.8555721868853893,0.007785809944633293,0.024109443732954206
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,random_forest,False,47,random_forest|s47,1950,3,1.0447866736270568,2.2158424748442638,2.315082688574084,-4.774517392122349,-3.6737769233711854,1.1007404687511637,0.9023073105232455,0.9107266046797189,0.008419294156473356,0.8395707475173748,0.8826714012300884,0.043100653712713544,0.04046291766880006
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,random_forest,False,47,random_forest|s47,1950,5,1.1000309539032718,2.215993956531739,2.437661945847494,-4.322439287040501,-3.5619770889163522,0.7604621981241486,0.8986938402953448,0.9120899204755045,0.013396080180159697,0.835738087964611,0.8685135452873005,0.032775457322689494,0.11485566713597872
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,hgb_deep,False,42,hgb_deep|s42,1950,5,1.1900369553041017,2.1791557557048793,2.593275880652443,-10.237589279798968,-2.784608374581505,7.452980905217463,0.8891073851665823,0.9597282694955604,0.07062088432897817,0.8790778250108999,0.9894155816262452,0.11033775661534528,0.31225441412065735
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,hgb_deep,False,42,hgb_deep|s42,1950,2,1.053356234638408,3.7203093743670803,3.9188110742732793,-6.949384835081568,-5.666659444622408,1.2827253904591593,0.9635459728103497,0.968163771901706,0.004617799091356289,0.9386619023356653,0.9525105177925945,0.01384861545692928,0.0003540445411904791
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,hgb_deep,False,42,hgb_deep|s42,1950,4,1.1474950900245133,3.467082107055783,3.978459694558355,-7.9017840893852975,-5.936753202578337,1.9650308868069608,0.9637752081894091,0.9751091034951282,0.011333895305719155,0.9424188677582904,0.9604083528476695,0.01798948508937903,0.05643363728470119
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,hgb_deep,False,42,hgb_deep|s42,1950,5,1.0777180065875822,3.7344146150511524,4.024645874704461,-6.901255900788834,-5.595680351182783,1.3055755496060506,0.9636074461780162,0.9680446697566063,0.00443722357859011,0.917925509928243,0.9543669843392193,0.03644147441097634,0.08102627548014607
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,hgb_deep,False,42,hgb_deep|s42,1950,3,1.1777975575193125,2.1791557557048793,2.5666043265233585,-7.274651186010774,-2.784608374581505,4.490042811429269,0.8891073851665823,0.9435281506083713,0.054420765441788976,0.8790778250108999,0.965458247843406,0.08638042283250602,0.12376956563580888
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,hgb_deep,False,42,hgb_deep|s42,1950,2,1.053356234638408,3.7203093743670803,3.9188110742732793,-6.949384835081568,-5.666659444622408,1.2827253904591593,0.9635459728103497,0.968163771901706,0.004617799091356289,0.9386619023356653,0.9525105177925945,0.01384861545692928,0.0003540445411904791
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,hgb_deep,False,42,hgb_deep|s42,1950,3,1.1426187809149326,3.467082107055783,3.9615531304960543,-7.7110443978957735,-5.936753202578337,1.7742911953174367,0.9637752081894091,0.9697534293424774,0.0059782211530683416,0.9424188677582904,0.9604083528476695,0.01798948508937903,0.033283197136280696
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,hgb_deep,False,42,hgb_deep|s42,1950,5,1.0777180065875822,3.7344146150511524,4.024645874704461,-6.901255900788834,-5.595680351182783,1.3055755496060506,0.9636074461780162,0.9680446697566063,0.00443722357859011,0.917925509928243,0.9543669843392193,0.03644147441097634,0.08102627548014607
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,hgb_deep,False,43,hgb_deep|s43,1950,5,1.5886073938395087,1.6764223513632062,2.663176942573404,-9.420357242616829,-2.3792158179652634,7.041141424651565,0.8444226796188032,0.9544627880482764,0.1100401084294732,0.8393602732910247,0.9813755558538758,0.14201528256285112,0.283558993437536
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,hgb_deep,False,43,hgb_deep|s43,1950,2,1.0148592771477192,3.697272138228308,3.752210929620783,-6.987720473126765,-5.7091094184415425,1.2786110546852223,0.96169141203668,0.9681388169581693,0.006447404921489319,0.9355194205984915,0.9394234584618987,0.003904037863407206,0.02347594148484833
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,hgb_deep,False,43,hgb_deep|s43,1950,4,1.1695464663986361,3.3629400253350723,3.933114623341174,-7.7782501958933095,-5.942787072255918,1.8354631236373917,0.9629643437626683,0.9696943424856284,0.0067299987229600955,0.932388515789045,0.9599116982202989,0.027523182431253845,0.10194448623439145
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,hgb_deep,False,43,hgb_deep|s43,1950,5,1.0666003057646678,3.6597774924954596,3.903519792526306,-6.788594105577659,-5.965980400424233,0.8226137051534259,0.9632804637489006,0.966630331355876,0.0033498676069753097,0.9296574956003825,0.9462907824354014,0.016633286835018968,0.08957987079786944
nhis2024,NHIS 2024,True,m30,insurance,nhis2024|insurance,hgb_deep,False,43,hgb_deep|s43,1950,2,1.239945584093273,3.0621949731328817,3.796955134568735,-8.089067907615211,-6.2547837492311205,1.834284158384091,0.9652041207469313,0.9662432217127224,0.0010391009657910732,0.9385959437724138,0.9568807059869142,0.018284762214500372,0.1441943241943242
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,hgb_deep,False,43,hgb_deep|s43,1950,2,1.5886073938395087,1.6764223513632062,2.663176942573404,-5.3671398429591335,-2.3792158179652634,2.98792402499387,0.8444226796188032,0.9362875667578577,0.0918648871390545,0.8393602732910247,0.9390367872535744,0.09967651396254973,0.011086479913994363
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,hgb_deep,False,43,hgb_deep|s43,1950,2,1.0148592771477192,3.697272138228308,3.752210929620783,-6.987720473126765,-5.7091094184415425,1.2786110546852223,0.96169141203668,0.9681388169581693,0.006447404921489319,0.9355194205984915,0.9394234584618987,0.003904037863407206,0.02347594148484833
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,hgb_deep,False,43,hgb_deep|s43,1950,5,1.0666003057646678,3.6597774924954596,3.903519792526306,-6.788594105577659,-5.965980400424233,0.8226137051534259,0.9632804637489006,0.966630331355876,0.0033498676069753097,0.9296574956003825,0.9462907824354014,0.016633286835018968,0.08957987079786944
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,hgb_deep,False,44,hgb_deep|s44,1950,4,1.5109201340149416,1.8834548586844797,2.845749867494647,-9.804790955214427,-2.3797401263439197,7.425050828870507,0.8636574801926827,0.9522797312887585,0.0886222510960758,0.8586365740440172,0.9874293389951567,0.12879276495113956,0.20029482423130285
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,hgb_deep,False,44,hgb_deep|s44,1950,2,1.0720738468471165,3.6724047539702176,3.9370890917684895,-7.053094906438147,-5.607255011468288,1.4458398949698594,0.9634671114573263,0.9682439775078964,0.004776866050570039,0.937120306283267,0.9551176216638504,0.017997315380583356,0.004432688751018765
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,hgb_deep,False,44,hgb_deep|s44,1950,3,1.1422776838514872,3.4159918812595538,3.9020112941806477,-7.666646034172485,-6.010843543289908,1.6558024908825777,0.9650995125155117,0.9689184657711749,0.003818953255663171,0.9421555075264414,0.968980562585849,0.026825055059407577,0.0935448092280391
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,hgb_deep,False,44,hgb_deep|s44,1950,5,1.0823977136350544,3.7241361821750765,4.030996488851883,-6.656957735689941,-5.851767412585214,0.8051903231047275,0.9651290061623087,0.9679398216852051,0.002810815522896415,0.9320588964000038,0.9576190702666366,0.025560173866632785,0.09514894880082236
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,hgb_deep,False,44,hgb_deep|s44,1950,2,1.5109201340149416,1.8834548586844797,2.845749867494647,-5.44036957443375,-2.3797401263439197,3.06062944808983,0.8636574801926827,0.942551634419817,0.0788941542271343,0.8586365740440172,0.9433532579630495,0.08471668391903231,0.02644858442797271
nhis2024,NHIS 2024,True,ev10,sex,nhis2024|sex,hgb_deep,False,44,hgb_deep|s44,1950,2,1.0720738468471165,3.6724047539702176,3.9370890917684895,-7.053094906438147,-5.607255011468288,1.4458398949698594,0.9634671114573263,0.9682439775078964,0.004776866050570039,0.937120306283267,0.9551176216638504,0.017997315380583356,0.004432688751018765
nhis2024,NHIS 2024,True,ev10,race,nhis2024|race,hgb_deep,False,44,hgb_deep|s44,1950,2,1.0271930474557127,3.7987127189437895,3.9020112941806477,-6.523362877199301,-6.010843543289908,0.5125193339093936,0.9650995125155117,0.9666674905015942,0.001567977986082436,0.9421555075264414,0.9451945200149052,0.0030390124884638325,0.04355036966593018
nhis2024,NHIS 2024,True,ev10,income,nhis2024|income,hgb_deep,False,44,hgb_deep|s44,1950,5,1.0823977136350544,3.7241361821750765,4.030996488851883,-6.656957735689941,-5.851767412585214,0.8051903231047275,0.9651290061623087,0.9679398216852051,0.002810815522896415,0.9320588964000038,0.9576190702666366,0.025560173866632785,0.09514894880082236
nhis2024,NHIS 2024,True,m30,age_group,nhis2024|age_group,hgb_deep,False,45,hgb_deep|s45,1950,4,1.1205191704115958,2.2941437593285174,2.57063206200773,-9.665120161730398,-2.938181848736443,6.726938312993955,0.8992410463430347,0.9448362722018688,0.04559522585883413,0.8781236444161236,0.9861382263371427,0.10801458192101909,0.16936242766300103
nhis2024,NHIS 2024,True,m30,sex,nhis2024|sex,hgb_deep,False,45,hgb_deep|s45,1950,2,1.0492311490953616,3.3401812790433696,3.5046222415974895,-6.971544794482926,-5.135434146328452,1.8361106481544747,0.9546553699006962,0.9637583355496544,0.009102965648958183,0.9292399646604326,0.9552542658904797,0.02601430123004711,0.004742246286490004
nhis2024,NHIS 2024,True,m30,race,nhis2024|race,hgb_deep,False,45,hgb_deep|s45,1950,4,1.2408243697600307,2.9096128018242498,3.610318471069292,-7.808129469967635,-5.739051753054623,2.0690777169130117,0.9586566321212789,0.9650973517282384,0.006440719606959466,0.9393907964496209,0.9748630899706252,0.03547229352100434,0.178050667970023
nhis2024,NHIS 2024,True,m30,income,nhis2024|income,hgb_deep,False,45,hgb_deep|s45,1950,5,1.0831337821692368,3.445178931402362,3.73158968621961,-6.455975170480955,-5.535041717062483,0.9209334534184723,0.9573304772954573,0.9632262345243412,0.005895757228883913,0.9238123829865859,0.9556072351664018,0.031794852179815924,0.06555676755514339
nhis2024,NHIS 2024,True,m30,insurance,nhis2024|insurance,hgb_deep,False,45,hgb_deep|s45,1950,2,1.2548317876698134,2.8121864100614746,3.528820900198195,-8.307422313718277,-6.004957111221494,2.3024652024967827,0.9603656966313812,0.9619873327446722,0.001621636113291025,0.9444795897006548,0.9635849734837397,0.019105383783084906,0.1564857225846814
nhis2024,NHIS 2024,True,ev10,age_group,nhis2024|age_group,hgb_deep,False,45,hgb_deep|s45,1950,3,1.1205191704115958,2.2941437593285174,2.57063206200773,-6.729770185805417,-2.938181848736443,3.7915883370689736,0.8992410463430347,0.9317436493751092,0.03250260303207453,0.8781236444161236,0.938877004540497,0.06075336012437349,0.16936242766300103
