row_type,family,geometry,sd_ratio,equalize_prevalence,lp_dist,n,prevalence,n_levels,scales,unfair_w,miscal_slope,miscal_intercept,true_auc_by_level,oracle_auc_by_level,prevalence_by_level,true_auc_gap,true_max_excess_auc,prevalence_ratio,rule,method,is_one_of_the_five,n_sims,n_perm,alpha,seed,geometry_seed_word,pythonhashseed,n_evaluable,n_flag,flag_rate,flag_rate_mc_se,mean_n_admissible_p0,frac_reps_with_level_dropped,description
cell,sd_ratio_sweep,sweep_sdr_1900,1.9,False,normal,2000,0.2,3,0.725476/1/1.3784,,,,0.689355/0.744758/0.80381,0.689355/0.744758/0.80381,0.180303/0.197048/0.222708,0.11445472577962335,0.0,1.2351888949196088,m30,permutation_null,True,1000,999,0.05,42,1910501897,0,1000,870,0.87,0.010634848376916336,3.0,0.0,SD-ratio sweep at 1.900: per-level linear-predictor SD 0.725/1.000/1.378
cell,sd_ratio_sweep,sweep_sdr_2000,2.0,False,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.685266/0.744777/0.808501,0.685266/0.744777/0.808501,0.178807/0.196562/0.224694,0.12323515937613394,0.0,1.2566298105519202,m30,calibration_cox,False,1000,999,0.05,42,1824220776,0,1000,57,0.057,0.007331507348424334,3.0,0.0,SD-ratio sweep at 2.000: per-level linear-predictor SD 0.707/1.000/1.414
cell,sd_ratio_sweep,sweep_sdr_2000,2.0,False,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.685266/0.744777/0.808501,0.685266/0.744777/0.808501,0.178807/0.196562/0.224694,0.12323515937613394,0.0,1.2566298105519202,m30,diciccio2020,True,1000,999,0.05,42,1824220776,0,1000,915,0.915,0.008819013550278736,3.0,0.0,SD-ratio sweep at 2.000: per-level linear-predictor SD 0.707/1.000/1.414
cell,sd_ratio_sweep,sweep_sdr_2000,2.0,False,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.685266/0.744777/0.808501,0.685266/0.744777/0.808501,0.178807/0.196562/0.224694,0.12323515937613394,0.0,1.2566298105519202,m30,fixed_threshold_005,True,1000,999,0.05,42,1824220776,0,1000,988,0.988,0.003443254274665176,3.0,0.0,SD-ratio sweep at 2.000: per-level linear-predictor SD 0.707/1.000/1.414
cell,sd_ratio_sweep,sweep_sdr_2000,2.0,False,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.685266/0.744777/0.808501,0.685266/0.744777/0.808501,0.178807/0.196562/0.224694,0.12323515937613394,0.0,1.2566298105519202,m30,four_fifths,True,1000,999,0.05,42,1824220776,0,1000,115,0.115,0.010088359628799918,3.0,0.0,SD-ratio sweep at 2.000: per-level linear-predictor SD 0.707/1.000/1.414
cell,sd_ratio_sweep,sweep_sdr_2000,2.0,False,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.685266/0.744777/0.808501,0.685266/0.744777/0.808501,0.178807/0.196562/0.224694,0.12323515937613394,0.0,1.2566298105519202,m30,lum2022,True,1000,999,0.05,42,1824220776,0,1000,938,0.938,0.00762600813007697,3.0,0.0,SD-ratio sweep at 2.000: per-level linear-predictor SD 0.707/1.000/1.414
cell,sd_ratio_sweep,sweep_sdr_2000,2.0,False,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.685266/0.744777/0.808501,0.685266/0.744777/0.808501,0.178807/0.196562/0.224694,0.12323515937613394,0.0,1.2566298105519202,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,1824220776,0,0,0,,,3.0,0.0,SD-ratio sweep at 2.000: per-level linear-predictor SD 0.707/1.000/1.414
cell,sd_ratio_sweep,sweep_sdr_2000,2.0,False,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.685266/0.744777/0.808501,0.685266/0.744777/0.808501,0.178807/0.196562/0.224694,0.12323515937613394,0.0,1.2566298105519202,m30,lum2022_cochranQ,True,1000,999,0.05,42,1824220776,0,0,0,,,3.0,0.0,SD-ratio sweep at 2.000: per-level linear-predictor SD 0.707/1.000/1.414
cell,sd_ratio_sweep,sweep_sdr_2000,2.0,False,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.685266/0.744777/0.808501,0.685266/0.744777/0.808501,0.178807/0.196562/0.224694,0.12323515937613394,0.0,1.2566298105519202,m30,mbc_excess,False,1000,999,0.05,42,1824220776,0,1000,19,0.019006544236362808,0.004318019860138903,3.0,0.0,SD-ratio sweep at 2.000: per-level linear-predictor SD 0.707/1.000/1.414
cell,sd_ratio_sweep,sweep_sdr_2000,2.0,False,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.685266/0.744777/0.808501,0.685266/0.744777/0.808501,0.178807/0.196562/0.224694,0.12323515937613394,0.0,1.2566298105519202,m30,permutation_null,True,1000,999,0.05,42,1824220776,0,1000,918,0.918,0.008676174272108645,3.0,0.0,SD-ratio sweep at 2.000: per-level linear-predictor SD 0.707/1.000/1.414
cell,sd_ratio_sweep,sweep_sdr_2250,2.25,False,normal,2000,0.2,3,0.666667/1/1.5,,,,0.676094/0.744827/0.819176,0.676094/0.744827/0.819176,0.1754/0.195314/0.229359,0.14308111110567456,0.0,1.3076366808175994,m30,calibration_cox,False,1000,999,0.05,42,306726467,0,1000,35,0.035,0.005811626278418116,3.0,0.0,SD-ratio sweep at 2.250: per-level linear-predictor SD 0.667/1.000/1.500
cell,sd_ratio_sweep,sweep_sdr_2250,2.25,False,normal,2000,0.2,3,0.666667/1/1.5,,,,0.676094/0.744827/0.819176,0.676094/0.744827/0.819176,0.1754/0.195314/0.229359,0.14308111110567456,0.0,1.3076366808175994,m30,diciccio2020,True,1000,999,0.05,42,306726467,0,1000,974,0.974,0.005032295698784007,3.0,0.0,SD-ratio sweep at 2.250: per-level linear-predictor SD 0.667/1.000/1.500
cell,sd_ratio_sweep,sweep_sdr_2250,2.25,False,normal,2000,0.2,3,0.666667/1/1.5,,,,0.676094/0.744827/0.819176,0.676094/0.744827/0.819176,0.1754/0.195314/0.229359,0.14308111110567456,0.0,1.3076366808175994,m30,fixed_threshold_005,True,1000,999,0.05,42,306726467,0,1000,999,0.999,0.0009994998749374613,3.0,0.0,SD-ratio sweep at 2.250: per-level linear-predictor SD 0.667/1.000/1.500
cell,sd_ratio_sweep,sweep_sdr_2250,2.25,False,normal,2000,0.2,3,0.666667/1/1.5,,,,0.676094/0.744827/0.819176,0.676094/0.744827/0.819176,0.1754/0.195314/0.229359,0.14308111110567456,0.0,1.3076366808175994,m30,four_fifths,True,1000,999,0.05,42,306726467,0,1000,246,0.246,0.013619251080731275,3.0,0.0,SD-ratio sweep at 2.250: per-level linear-predictor SD 0.667/1.000/1.500
cell,sd_ratio_sweep,sweep_sdr_2250,2.25,False,normal,2000,0.2,3,0.666667/1/1.5,,,,0.676094/0.744827/0.819176,0.676094/0.744827/0.819176,0.1754/0.195314/0.229359,0.14308111110567456,0.0,1.3076366808175994,m30,lum2022,True,1000,999,0.05,42,306726467,0,1000,981,0.981,0.004317290817167639,3.0,0.0,SD-ratio sweep at 2.250: per-level linear-predictor SD 0.667/1.000/1.500
cell,sd_ratio_sweep,sweep_sdr_2250,2.25,False,normal,2000,0.2,3,0.666667/1/1.5,,,,0.676094/0.744827/0.819176,0.676094/0.744827/0.819176,0.1754/0.195314/0.229359,0.14308111110567456,0.0,1.3076366808175994,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,306726467,0,0,0,,,3.0,0.0,SD-ratio sweep at 2.250: per-level linear-predictor SD 0.667/1.000/1.500
cell,sd_ratio_sweep,sweep_sdr_2250,2.25,False,normal,2000,0.2,3,0.666667/1/1.5,,,,0.676094/0.744827/0.819176,0.676094/0.744827/0.819176,0.1754/0.195314/0.229359,0.14308111110567456,0.0,1.3076366808175994,m30,lum2022_cochranQ,True,1000,999,0.05,42,306726467,0,0,0,,,3.0,0.0,SD-ratio sweep at 2.250: per-level linear-predictor SD 0.667/1.000/1.500
cell,sd_ratio_sweep,sweep_sdr_2250,2.25,False,normal,2000,0.2,3,0.666667/1/1.5,,,,0.676094/0.744827/0.819176,0.676094/0.744827/0.819176,0.1754/0.195314/0.229359,0.14308111110567456,0.0,1.3076366808175994,m30,mbc_excess,False,1000,999,0.05,42,306726467,0,1000,20,0.020106147107946518,0.004438681105510975,3.0,0.0,SD-ratio sweep at 2.250: per-level linear-predictor SD 0.667/1.000/1.500
cell,sd_ratio_sweep,sweep_sdr_2250,2.25,False,normal,2000,0.2,3,0.666667/1/1.5,,,,0.676094/0.744827/0.819176,0.676094/0.744827/0.819176,0.1754/0.195314/0.229359,0.14308111110567456,0.0,1.3076366808175994,m30,permutation_null,True,1000,999,0.05,42,306726467,0,1000,976,0.976,0.004839834707921338,3.0,0.0,SD-ratio sweep at 2.250: per-level linear-predictor SD 0.667/1.000/1.500
cell,sd_ratio_sweep,sweep_sdr_2500,2.5,False,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.668158/0.744878/0.82858,0.668158/0.744878/0.82858,0.17238/0.194046/0.233657,0.16042258110341412,0.0,1.355478285946236,m30,calibration_cox,False,1000,999,0.05,42,1785767043,0,1000,48,0.048,0.006759881655768835,3.0,0.0,SD-ratio sweep at 2.500: per-level linear-predictor SD 0.632/1.000/1.581
cell,sd_ratio_sweep,sweep_sdr_2500,2.5,False,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.668158/0.744878/0.82858,0.668158/0.744878/0.82858,0.17238/0.194046/0.233657,0.16042258110341412,0.0,1.355478285946236,m30,diciccio2020,True,1000,999,0.05,42,1785767043,0,1000,995,0.995,0.002230470802319547,3.0,0.0,SD-ratio sweep at 2.500: per-level linear-predictor SD 0.632/1.000/1.581
cell,sd_ratio_sweep,sweep_sdr_2500,2.5,False,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.668158/0.744878/0.82858,0.668158/0.744878/0.82858,0.17238/0.194046/0.233657,0.16042258110341412,0.0,1.355478285946236,m30,fixed_threshold_005,True,1000,999,0.05,42,1785767043,0,1000,1000,1.0,0.0,3.0,0.0,SD-ratio sweep at 2.500: per-level linear-predictor SD 0.632/1.000/1.581
cell,sd_ratio_sweep,sweep_sdr_2500,2.5,False,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.668158/0.744878/0.82858,0.668158/0.744878/0.82858,0.17238/0.194046/0.233657,0.16042258110341412,0.0,1.355478285946236,m30,four_fifths,True,1000,999,0.05,42,1785767043,0,1000,434,0.434,0.015673034167001616,3.0,0.0,SD-ratio sweep at 2.500: per-level linear-predictor SD 0.632/1.000/1.581
cell,sd_ratio_sweep,sweep_sdr_2500,2.5,False,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.668158/0.744878/0.82858,0.668158/0.744878/0.82858,0.17238/0.194046/0.233657,0.16042258110341412,0.0,1.355478285946236,m30,lum2022,True,1000,999,0.05,42,1785767043,0,1000,996,0.996,0.0019959959919799443,3.0,0.0,SD-ratio sweep at 2.500: per-level linear-predictor SD 0.632/1.000/1.581
cell,sd_ratio_sweep,sweep_sdr_2500,2.5,False,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.668158/0.744878/0.82858,0.668158/0.744878/0.82858,0.17238/0.194046/0.233657,0.16042258110341412,0.0,1.355478285946236,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,1785767043,0,0,0,,,3.0,0.0,SD-ratio sweep at 2.500: per-level linear-predictor SD 0.632/1.000/1.581
cell,sd_ratio_sweep,sweep_sdr_2500,2.5,False,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.668158/0.744878/0.82858,0.668158/0.744878/0.82858,0.17238/0.194046/0.233657,0.16042258110341412,0.0,1.355478285946236,m30,lum2022_cochranQ,True,1000,999,0.05,42,1785767043,0,0,0,,,3.0,0.0,SD-ratio sweep at 2.500: per-level linear-predictor SD 0.632/1.000/1.581
cell,sd_ratio_sweep,sweep_sdr_2500,2.5,False,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.668158/0.744878/0.82858,0.668158/0.744878/0.82858,0.17238/0.194046/0.233657,0.16042258110341412,0.0,1.355478285946236,m30,mbc_excess,False,1000,999,0.05,42,1785767043,0,1000,19,0.019109911768921573,0.004329517645316347,3.0,0.0,SD-ratio sweep at 2.500: per-level linear-predictor SD 0.632/1.000/1.581
cell,sd_ratio_sweep,sweep_sdr_2500,2.5,False,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.668158/0.744878/0.82858,0.668158/0.744878/0.82858,0.17238/0.194046/0.233657,0.16042258110341412,0.0,1.355478285946236,m30,permutation_null,True,1000,999,0.05,42,1785767043,0,1000,995,0.995,0.002230470802319547,3.0,0.0,SD-ratio sweep at 2.500: per-level linear-predictor SD 0.632/1.000/1.581
cell,sd_ratio_sweep,sweep_sdr_2750,2.75,False,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.661202/0.744928/0.836944,0.661202/0.744928/0.836944,0.169666/0.192779/0.237647,0.17574239712302142,0.0,1.4006724882934578,m30,calibration_cox,False,1000,999,0.05,42,344163496,0,1000,57,0.057,0.007331507348424334,3.0,0.0,SD-ratio sweep at 2.750: per-level linear-predictor SD 0.603/1.000/1.658
cell,sd_ratio_sweep,sweep_sdr_2750,2.75,False,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.661202/0.744928/0.836944,0.661202/0.744928/0.836944,0.169666/0.192779/0.237647,0.17574239712302142,0.0,1.4006724882934578,m30,diciccio2020,True,1000,999,0.05,42,344163496,0,1000,996,0.996,0.0019959959919799443,3.0,0.0,SD-ratio sweep at 2.750: per-level linear-predictor SD 0.603/1.000/1.658
cell,sd_ratio_sweep,sweep_sdr_2750,2.75,False,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.661202/0.744928/0.836944,0.661202/0.744928/0.836944,0.169666/0.192779/0.237647,0.17574239712302142,0.0,1.4006724882934578,m30,fixed_threshold_005,True,1000,999,0.05,42,344163496,0,1000,1000,1.0,0.0,3.0,0.0,SD-ratio sweep at 2.750: per-level linear-predictor SD 0.603/1.000/1.658
cell,sd_ratio_sweep,sweep_sdr_2750,2.75,False,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.661202/0.744928/0.836944,0.661202/0.744928/0.836944,0.169666/0.192779/0.237647,0.17574239712302142,0.0,1.4006724882934578,m30,four_fifths,True,1000,999,0.05,42,344163496,0,1000,640,0.64,0.015178932768808221,3.0,0.0,SD-ratio sweep at 2.750: per-level linear-predictor SD 0.603/1.000/1.658
cell,sd_ratio_sweep,sweep_sdr_2750,2.75,False,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.661202/0.744928/0.836944,0.661202/0.744928/0.836944,0.169666/0.192779/0.237647,0.17574239712302142,0.0,1.4006724882934578,m30,lum2022,True,1000,999,0.05,42,344163496,0,1000,1000,1.0,0.0,3.0,0.0,SD-ratio sweep at 2.750: per-level linear-predictor SD 0.603/1.000/1.658
cell,sd_ratio_sweep,sweep_sdr_2750,2.75,False,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.661202/0.744928/0.836944,0.661202/0.744928/0.836944,0.169666/0.192779/0.237647,0.17574239712302142,0.0,1.4006724882934578,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,344163496,0,0,0,,,3.0,0.0,SD-ratio sweep at 2.750: per-level linear-predictor SD 0.603/1.000/1.658
cell,sd_ratio_sweep,sweep_sdr_2750,2.75,False,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.661202/0.744928/0.836944,0.661202/0.744928/0.836944,0.169666/0.192779/0.237647,0.17574239712302142,0.0,1.4006724882934578,m30,lum2022_cochranQ,True,1000,999,0.05,42,344163496,0,0,0,,,3.0,0.0,SD-ratio sweep at 2.750: per-level linear-predictor SD 0.603/1.000/1.658
cell,sd_ratio_sweep,sweep_sdr_2750,2.75,False,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.661202/0.744928/0.836944,0.661202/0.744928/0.836944,0.169666/0.192779/0.237647,0.17574239712302142,0.0,1.4006724882934578,m30,mbc_excess,False,1000,999,0.05,42,344163496,0,1000,19,0.019688970655360627,0.00439332619889452,3.0,0.0,SD-ratio sweep at 2.750: per-level linear-predictor SD 0.603/1.000/1.658
cell,sd_ratio_sweep,sweep_sdr_2750,2.75,False,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.661202/0.744928/0.836944,0.661202/0.744928/0.836944,0.169666/0.192779/0.237647,0.17574239712302142,0.0,1.4006724882934578,m30,permutation_null,True,1000,999,0.05,42,344163496,0,1000,996,0.996,0.0019959959919799443,3.0,0.0,SD-ratio sweep at 2.750: per-level linear-predictor SD 0.603/1.000/1.658
cell,sd_ratio_sweep,sweep_sdr_3000,3.0,False,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.65504/0.744979/0.844442,0.65504/0.744979/0.844442,0.167201/0.191526/0.241372,0.18940153458119813,0.0,1.4436064035911302,m30,calibration_cox,False,1000,999,0.05,42,1409745165,0,1000,45,0.045,0.0065555320150236475,3.0,0.0,SD-ratio sweep at 3.000: per-level linear-predictor SD 0.577/1.000/1.732
cell,sd_ratio_sweep,sweep_sdr_3000,3.0,False,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.65504/0.744979/0.844442,0.65504/0.744979/0.844442,0.167201/0.191526/0.241372,0.18940153458119813,0.0,1.4436064035911302,m30,diciccio2020,True,1000,999,0.05,42,1409745165,0,1000,1000,1.0,0.0,3.0,0.0,SD-ratio sweep at 3.000: per-level linear-predictor SD 0.577/1.000/1.732
cell,sd_ratio_sweep,sweep_sdr_3000,3.0,False,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.65504/0.744979/0.844442,0.65504/0.744979/0.844442,0.167201/0.191526/0.241372,0.18940153458119813,0.0,1.4436064035911302,m30,fixed_threshold_005,True,1000,999,0.05,42,1409745165,0,1000,1000,1.0,0.0,3.0,0.0,SD-ratio sweep at 3.000: per-level linear-predictor SD 0.577/1.000/1.732
cell,sd_ratio_sweep,sweep_sdr_3000,3.0,False,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.65504/0.744979/0.844442,0.65504/0.744979/0.844442,0.167201/0.191526/0.241372,0.18940153458119813,0.0,1.4436064035911302,m30,four_fifths,True,1000,999,0.05,42,1409745165,0,1000,755,0.755,0.013600551459407815,3.0,0.0,SD-ratio sweep at 3.000: per-level linear-predictor SD 0.577/1.000/1.732
cell,sd_ratio_sweep,sweep_sdr_3000,3.0,False,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.65504/0.744979/0.844442,0.65504/0.744979/0.844442,0.167201/0.191526/0.241372,0.18940153458119813,0.0,1.4436064035911302,m30,lum2022,True,1000,999,0.05,42,1409745165,0,1000,1000,1.0,0.0,3.0,0.0,SD-ratio sweep at 3.000: per-level linear-predictor SD 0.577/1.000/1.732
cell,sd_ratio_sweep,sweep_sdr_3000,3.0,False,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.65504/0.744979/0.844442,0.65504/0.744979/0.844442,0.167201/0.191526/0.241372,0.18940153458119813,0.0,1.4436064035911302,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,1409745165,0,0,0,,,3.0,0.0,SD-ratio sweep at 3.000: per-level linear-predictor SD 0.577/1.000/1.732
cell,sd_ratio_sweep,sweep_sdr_3000,3.0,False,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.65504/0.744979/0.844442,0.65504/0.744979/0.844442,0.167201/0.191526/0.241372,0.18940153458119813,0.0,1.4436064035911302,m30,lum2022_cochranQ,True,1000,999,0.05,42,1409745165,0,0,0,,,3.0,0.0,SD-ratio sweep at 3.000: per-level linear-predictor SD 0.577/1.000/1.732
cell,sd_ratio_sweep,sweep_sdr_3000,3.0,False,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.65504/0.744979/0.844442,0.65504/0.744979/0.844442,0.167201/0.191526/0.241372,0.18940153458119813,0.0,1.4436064035911302,m30,mbc_excess,False,1000,999,0.05,42,1409745165,0,1000,18,0.018384569978252482,0.004248126359345637,3.0,0.0,SD-ratio sweep at 3.000: per-level linear-predictor SD 0.577/1.000/1.732
cell,sd_ratio_sweep,sweep_sdr_3000,3.0,False,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.65504/0.744979/0.844442,0.65504/0.744979/0.844442,0.167201/0.191526/0.241372,0.18940153458119813,0.0,1.4436064035911302,m30,permutation_null,True,1000,999,0.05,42,1409745165,0,1000,1000,1.0,0.0,3.0,0.0,SD-ratio sweep at 3.000: per-level linear-predictor SD 0.577/1.000/1.732
cell,sd_ratio_sweep,sweep_sdr_3167,3.167,False,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.651296/0.745013/0.849036,0.651296/0.745013/0.849036,0.165671/0.190701/0.243731,0.1977402535506999,0.0,1.4711775820718347,m30,calibration_cox,False,1000,999,0.05,42,503011615,0,1000,52,0.052,0.007021111023192838,3.0,0.0,SD-ratio sweep at 3.167: per-level linear-predictor SD 0.562/1.000/1.780
cell,sd_ratio_sweep,sweep_sdr_3167,3.167,False,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.651296/0.745013/0.849036,0.651296/0.745013/0.849036,0.165671/0.190701/0.243731,0.1977402535506999,0.0,1.4711775820718347,m30,diciccio2020,True,1000,999,0.05,42,503011615,0,1000,1000,1.0,0.0,3.0,0.0,SD-ratio sweep at 3.167: per-level linear-predictor SD 0.562/1.000/1.780
cell,sd_ratio_sweep,sweep_sdr_3167,3.167,False,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.651296/0.745013/0.849036,0.651296/0.745013/0.849036,0.165671/0.190701/0.243731,0.1977402535506999,0.0,1.4711775820718347,m30,fixed_threshold_005,True,1000,999,0.05,42,503011615,0,1000,1000,1.0,0.0,3.0,0.0,SD-ratio sweep at 3.167: per-level linear-predictor SD 0.562/1.000/1.780
cell,sd_ratio_sweep,sweep_sdr_3167,3.167,False,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.651296/0.745013/0.849036,0.651296/0.745013/0.849036,0.165671/0.190701/0.243731,0.1977402535506999,0.0,1.4711775820718347,m30,four_fifths,True,1000,999,0.05,42,503011615,0,1000,806,0.806,0.012504559168559281,3.0,0.0,SD-ratio sweep at 3.167: per-level linear-predictor SD 0.562/1.000/1.780
cell,sd_ratio_sweep,sweep_sdr_3167,3.167,False,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.651296/0.745013/0.849036,0.651296/0.745013/0.849036,0.165671/0.190701/0.243731,0.1977402535506999,0.0,1.4711775820718347,m30,lum2022,True,1000,999,0.05,42,503011615,0,1000,1000,1.0,0.0,3.0,0.0,SD-ratio sweep at 3.167: per-level linear-predictor SD 0.562/1.000/1.780
cell,sd_ratio_sweep,sweep_sdr_3167,3.167,False,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.651296/0.745013/0.849036,0.651296/0.745013/0.849036,0.165671/0.190701/0.243731,0.1977402535506999,0.0,1.4711775820718347,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,503011615,0,0,0,,,3.0,0.0,SD-ratio sweep at 3.167: per-level linear-predictor SD 0.562/1.000/1.780
cell,sd_ratio_sweep,sweep_sdr_3167,3.167,False,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.651296/0.745013/0.849036,0.651296/0.745013/0.849036,0.165671/0.190701/0.243731,0.1977402535506999,0.0,1.4711775820718347,m30,lum2022_cochranQ,True,1000,999,0.05,42,503011615,0,0,0,,,3.0,0.0,SD-ratio sweep at 3.167: per-level linear-predictor SD 0.562/1.000/1.780
cell,sd_ratio_sweep,sweep_sdr_3167,3.167,False,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.651296/0.745013/0.849036,0.651296/0.745013/0.849036,0.165671/0.190701/0.243731,0.1977402535506999,0.0,1.4711775820718347,m30,mbc_excess,False,1000,999,0.05,42,503011615,0,1000,19,0.019932189081824845,0.004419829965081375,3.0,0.0,SD-ratio sweep at 3.167: per-level linear-predictor SD 0.562/1.000/1.780
cell,sd_ratio_sweep,sweep_sdr_3167,3.167,False,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.651296/0.745013/0.849036,0.651296/0.745013/0.849036,0.165671/0.190701/0.243731,0.1977402535506999,0.0,1.4711775820718347,m30,permutation_null,True,1000,999,0.05,42,503011615,0,1000,1000,1.0,0.0,3.0,0.0,SD-ratio sweep at 3.167: per-level linear-predictor SD 0.562/1.000/1.780
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1000_pf,1.0,True,normal,2000,0.2,3,1/1/1,,,,0.744643/0.744643/0.744643,0.744643/0.744643/0.744643,0.2/0.2/0.2,0.0,0.0,1.0,m30,calibration_cox,False,1000,999,0.05,42,192359240,0,1000,41,0.041,0.006270486424512854,3.0,0.0,"SD-ratio sweep at 1.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1000_pf,1.0,True,normal,2000,0.2,3,1/1/1,,,,0.744643/0.744643/0.744643,0.744643/0.744643/0.744643,0.2/0.2/0.2,0.0,0.0,1.0,m30,diciccio2020,True,1000,999,0.05,42,192359240,0,1000,51,0.051,0.00695693898205238,3.0,0.0,"SD-ratio sweep at 1.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1000_pf,1.0,True,normal,2000,0.2,3,1/1/1,,,,0.744643/0.744643/0.744643,0.744643/0.744643/0.744643,0.2/0.2/0.2,0.0,0.0,1.0,m30,fixed_threshold_005,True,1000,999,0.05,42,192359240,0,1000,298,0.298,0.014463609508003178,3.0,0.0,"SD-ratio sweep at 1.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1000_pf,1.0,True,normal,2000,0.2,3,1/1/1,,,,0.744643/0.744643/0.744643,0.744643/0.744643/0.744643,0.2/0.2/0.2,0.0,0.0,1.0,m30,four_fifths,True,1000,999,0.05,42,192359240,0,1000,0,0.0,0.0,3.0,0.0,"SD-ratio sweep at 1.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1000_pf,1.0,True,normal,2000,0.2,3,1/1/1,,,,0.744643/0.744643/0.744643,0.744643/0.744643/0.744643,0.2/0.2/0.2,0.0,0.0,1.0,m30,lum2022,True,1000,999,0.05,42,192359240,0,1000,73,0.073,0.008226238508577295,3.0,0.0,"SD-ratio sweep at 1.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1000_pf,1.0,True,normal,2000,0.2,3,1/1/1,,,,0.744643/0.744643/0.744643,0.744643/0.744643/0.744643,0.2/0.2/0.2,0.0,0.0,1.0,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,192359240,0,0,0,,,3.0,0.0,"SD-ratio sweep at 1.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1000_pf,1.0,True,normal,2000,0.2,3,1/1/1,,,,0.744643/0.744643/0.744643,0.744643/0.744643/0.744643,0.2/0.2/0.2,0.0,0.0,1.0,m30,lum2022_cochranQ,True,1000,999,0.05,42,192359240,0,0,0,,,3.0,0.0,"SD-ratio sweep at 1.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_1000_pf,1.0,True,normal,2000,0.2,3,1/1/1,,,,0.744643/0.744643/0.744643,0.744643/0.744643/0.744643,0.2/0.2/0.2,0.0,0.0,1.0,m30,mbc_excess,False,1000,999,0.05,42,192359240,0,1000,19,0.019608844253432053,0.00438455670284656,3.0,0.0,"SD-ratio sweep at 1.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
