cohort,cohort_label,is_clinical,rule,partition,partition_key,model_class,is_published_class,seed,spec_id,n_train,n_test,train_prevalence,test_prevalence,n_levels_admissible,partition_sd_ratio,partition_iqr_ratio,partition_min_lp_sd,partition_max_lp_sd,partition_observed_auc_gap,partition_level_prevalence_ratio,overall_auc,frac_lp_clipped,fit_runtime_s
nhis2023,NHIS 2023,True,ev10,race,nhis2023|race,logreg_l2,False,42.0,logreg_l2|s42,21691,5423,0.1117975197086349,0.1117462659044809,4,1.0124465357764665,1.086668828158329,1.4836519342624732,1.5021182611420945,0.0397151619219071,1.6857435156767164,0.8428504725083262,0.0,0.0234148000017739
nhis2023,NHIS 2023,True,ev10,insured,nhis2023|insured,logreg_l2,False,42.0,logreg_l2|s42,21691,5423,0.1117975197086349,0.1117462659044809,2,1.0434856914872783,1.1395383743093366,1.434844447533761,1.4972396505114485,0.0109774392620985,1.275429587201264,0.8428504725083262,0.0,0.0234148000017739
nhis2023,NHIS 2023,True,m30,age_group,nhis2023|age_group,logreg_l2,False,43.0,logreg_l2|s43,21691,5423,0.1117975197086349,0.1117462659044809,4,1.2212447191375313,1.3887919125690256,1.0202218959951137,1.2459406028325124,0.1404100251538448,10.055370985603544,0.8336954309921338,0.0,0.0165868000476621
nhis2023,NHIS 2023,True,m30,sex,nhis2023|sex,logreg_l2,False,43.0,logreg_l2|s43,21691,5423,0.1117975197086349,0.1117462659044809,2,1.0102740841297888,1.0302772221986345,1.5237542787833414,1.539409458436687,0.0115678362548184,1.1303152211998908,0.8336954309921338,0.0,0.0165868000476621
nhis2023,NHIS 2023,True,m30,race,nhis2023|race,logreg_l2,False,43.0,logreg_l2|s43,21691,5423,0.1117975197086349,0.1117462659044809,7,1.223857447949935,1.465782978850111,1.318008908319964,1.613055018911751,0.184981684981685,4.184210526315789,0.8336954309921338,0.0,0.0165868000476621
nhis2023,NHIS 2023,True,m30,insured,nhis2023|insured,logreg_l2,False,43.0,logreg_l2|s43,21691,5423,0.1117975197086349,0.1117462659044809,2,1.115845386800535,1.2252648377171127,1.3742849085120654,1.533489475312783,0.0152484967614278,2.3477548036758566,0.8336954309921338,0.0,0.0165868000476621
nhis2023,NHIS 2023,True,ev10,age_group,nhis2023|age_group,logreg_l2,False,43.0,logreg_l2|s43,21691,5423,0.1117975197086349,0.1117462659044809,4,1.2212447191375313,1.3887919125690256,1.0202218959951137,1.2459406028325124,0.1404100251538448,10.055370985603544,0.8336954309921338,0.0,0.0165868000476621
nhis2023,NHIS 2023,True,ev10,sex,nhis2023|sex,logreg_l2,False,43.0,logreg_l2|s43,21691,5423,0.1117975197086349,0.1117462659044809,2,1.0102740841297888,1.0302772221986345,1.5237542787833414,1.539409458436687,0.0115678362548184,1.1303152211998908,0.8336954309921338,0.0,0.0165868000476621
nhis2023,NHIS 2023,True,ev10,race,nhis2023|race,logreg_l2,False,43.0,logreg_l2|s43,21691,5423,0.1117975197086349,0.1117462659044809,5,1.0836297441528662,1.4156319322564497,1.46974707446688,1.592661646273969,0.1195857269627761,3.4858299595141697,0.8336954309921338,0.0,0.0165868000476621
nhis2023,NHIS 2023,True,ev10,insured,nhis2023|insured,logreg_l2,False,43.0,logreg_l2|s43,21691,5423,0.1117975197086349,0.1117462659044809,2,1.115845386800535,1.2252648377171127,1.3742849085120654,1.533489475312783,0.0152484967614278,2.3477548036758566,0.8336954309921338,0.0,0.0165868000476621
nhis2023,NHIS 2023,True,m30,age_group,nhis2023|age_group,logreg_l2,False,44.0,logreg_l2|s44,21691,5423,0.1117975197086349,0.1117462659044809,4,1.2425762438694157,1.4356045970287132,1.0255196274224203,1.274286326656914,0.1846982530360298,14.563097866077998,0.841934437371493,0.0,0.0175859999726526
nhis2023,NHIS 2023,True,m30,sex,nhis2023|sex,logreg_l2,False,44.0,logreg_l2|s44,21691,5423,0.1117975197086349,0.1117462659044809,2,1.056082437413256,1.0715037035441235,1.4941751612821792,1.5779721462492289,0.0374945972578479,1.1521549973136245,0.841934437371493,0.0,0.0175859999726526
nhis2023,NHIS 2023,True,m30,race,nhis2023|race,logreg_l2,False,44.0,logreg_l2|s44,21691,5423,0.1117975197086349,0.1117462659044809,7,1.3124137744239124,1.6925421816105142,1.206466436115727,1.583383169138407,0.1300657170959619,4.723809523809524,0.841934437371493,0.0,0.0175859999726526
nhis2023,NHIS 2023,True,m30,insured,nhis2023|insured,logreg_l2,False,44.0,logreg_l2|s44,21691,5423,0.1117975197086349,0.1117462659044809,2,1.127625179471346,1.1580016980839365,1.35493704004214,1.5278611229498924,0.0487095911271625,3.2724080267558526,0.841934437371493,0.0,0.0175859999726526
nhis2023,NHIS 2023,True,ev10,age_group,nhis2023|age_group,logreg_l2,False,44.0,logreg_l2|s44,21691,5423,0.1117975197086349,0.1117462659044809,4,1.2425762438694157,1.4356045970287132,1.0255196274224203,1.274286326656914,0.1846982530360298,14.563097866077998,0.841934437371493,0.0,0.0175859999726526
nhis2023,NHIS 2023,True,ev10,sex,nhis2023|sex,logreg_l2,False,44.0,logreg_l2|s44,21691,5423,0.1117975197086349,0.1117462659044809,2,1.056082437413256,1.0715037035441235,1.4941751612821792,1.5779721462492289,0.0374945972578479,1.1521549973136245,0.841934437371493,0.0,0.0175859999726526
nhis2023,NHIS 2023,True,ev10,race,nhis2023|race,logreg_l2,False,44.0,logreg_l2|s44,21691,5423,0.1117975197086349,0.1117462659044809,4,1.0602158554896777,1.2413861606081396,1.4934535839469183,1.583383169138407,0.052049205463631,1.4069168198785449,0.841934437371493,0.0,0.0175859999726526
nhis2023,NHIS 2023,True,ev10,insured,nhis2023|insured,logreg_l2,False,44.0,logreg_l2|s44,21691,5423,0.1117975197086349,0.1117462659044809,2,1.127625179471346,1.1580016980839365,1.35493704004214,1.5278611229498924,0.0487095911271625,3.2724080267558526,0.841934437371493,0.0,0.0175859999726526
nhis2023,NHIS 2023,True,m30,age_group,nhis2023|age_group,logreg_l2,False,45.0,logreg_l2|s45,21691,5423,0.1117975197086349,0.1117462659044809,4,1.2195069195636243,1.3837422887396122,1.0429270475407928,1.271856751076058,0.1493521518253496,17.164674921264936,0.8486323876315387,0.0,0.0171170000103302
nhis2023,NHIS 2023,True,m30,sex,nhis2023|sex,logreg_l2,False,45.0,logreg_l2|s45,21691,5423,0.1117975197086349,0.1117462659044809,2,1.0399048714823298,1.0581669085989671,1.4846221404106483,1.543865796123557,0.0309574547132814,1.1159235668789809,0.8486323876315387,0.0,0.0171170000103302
