cohort,cohort_label,is_clinical,n_test,rule,partition,n_levels_admissible,level,level_n,level_n_pos,level_prevalence,level_lp_sd,level_lp_iqr,level_lp_mean,level_auc,partition_sd_ratio,partition_iqr_ratio,partition_min_lp_sd,partition_max_lp_sd,partition_observed_auc_gap,partition_level_prevalence_ratio
synthetic,Synthetic baseline,False,2000,m30,race,5,1,271,81,0.2988929889298893,3.473367921468697,5.429608193605269,-2.0472591840264225,0.957504873294347,1.0965010106509443,1.308765892012899,3.233814532520672,3.545880903166628,0.03093760142810764,1.3273273273273274
synthetic,Synthetic baseline,False,2000,m30,race,5,2,272,72,0.2647058823529412,3.233814532520672,4.696488658762359,-1.9926491385800076,0.9586805555555556,1.0965010106509443,1.308765892012899,3.233814532520672,3.545880903166628,0.03093760142810764,1.3273273273273274
synthetic,Synthetic baseline,False,2000,m30,race,5,3,74,26,0.35135135135135137,3.545880903166628,5.783416670408329,-1.9422879825041584,0.9815705128205128,1.0965010106509443,1.308765892012899,3.233814532520672,3.545880903166628,0.03093760142810764,1.3273273273273274
synthetic,Synthetic baseline,False,2000,m30,race,5,4,1274,391,0.3069073783359498,3.3563783588778398,5.3171958625062015,-2.026161745545391,0.9629373242231059,1.0965010106509443,1.308765892012899,3.233814532520672,3.545880903166628,0.03093760142810764,1.3273273273273274
synthetic,Synthetic baseline,False,2000,m30,insurance,4,0,267,38,0.14232209737827714,2.865517168012066,4.40087885728715,-3.8729904206057655,0.9701218110779131,1.1033158459732166,1.1301170751444534,2.6487612769655415,2.9224202890763338,0.04555480059793182,3.6759039715471253
synthetic,Synthetic baseline,False,2000,m30,insurance,4,1,964,451,0.4678423236514523,2.6487612769655415,4.341526525508973,-0.07164935201880125,0.933736163517935,1.1033158459732166,1.1301170751444534,2.6487612769655415,2.9224202890763338,0.04555480059793182,3.6759039715471253
synthetic,Synthetic baseline,False,2000,m30,insurance,4,2,604,90,0.1490066225165563,2.9224202890763338,3.9136568988202,-3.9451309684073914,0.9792909641158668,1.1033158459732166,1.1301170751444534,2.6487612769655415,2.9224202890763338,0.04555480059793182,3.6759039715471253
synthetic,Synthetic baseline,False,2000,m30,insurance,4,3,165,21,0.12727272727272726,2.7262231407271775,3.894179597918758,-3.649004096568681,0.9672619047619048,1.1033158459732166,1.1301170751444534,2.6487612769655415,2.9224202890763338,0.04555480059793182,3.6759039715471253
synthetic,Synthetic baseline,False,2000,ev10,age_group,3,1,491,56,0.11405295315682282,2.138984659659566,2.8831024028283005,-3.528297644716591,0.9626436781609194,1.1280208544765087,1.2895737522144495,2.138984659659566,2.4128193035013275,0.03983572373105482,5.315704330512693
synthetic,Synthetic baseline,False,2000,ev10,age_group,3,2,564,195,0.34574468085106386,2.4128193035013275,3.6162472189716897,-1.08287830582444,0.9244944757139879,1.1280208544765087,1.2895737522144495,2.138984659659566,2.4128193035013275,0.03983572373105482,5.315704330512693
synthetic,Synthetic baseline,False,2000,ev10,age_group,3,3,574,348,0.6062717770034843,2.3611637458509818,3.7179731836337866,0.9784659212471147,0.9228079544298646,1.1280208544765087,1.2895737522144495,2.138984659659566,2.4128193035013275,0.03983572373105482,5.315704330512693
synthetic,Synthetic baseline,False,2000,ev10,sex,2,0,1079,335,0.31047265987025024,3.3673656513770474,5.252988560306177,-2.0516500518365333,0.9648210560102713,1.0045856592162579,1.0092615613915474,3.351994546691167,3.3673656513770474,0.008320825913630814,1.0790389424169828
synthetic,Synthetic baseline,False,2000,ev10,sex,2,1,921,265,0.28773072747014117,3.351994546691167,5.2047841325329705,-2.0351496119089476,0.9565002300966405,1.0045856592162579,1.0092615613915474,3.351994546691167,3.3673656513770474,0.008320825913630814,1.0790389424169828
synthetic,Synthetic baseline,False,2000,ev10,race,5,0,109,30,0.27522935779816515,3.3216961207613283,4.418984866356318,-2.4425322881165337,0.9506329113924051,1.0965010106509443,1.308765892012899,3.233814532520672,3.545880903166628,0.03093760142810764,1.3273273273273274
synthetic,Synthetic baseline,False,2000,ev10,race,5,1,271,81,0.2988929889298893,3.473367921468697,5.429608193605269,-2.0472591840264225,0.957504873294347,1.0965010106509443,1.308765892012899,3.233814532520672,3.545880903166628,0.03093760142810764,1.3273273273273274
synthetic,Synthetic baseline,False,2000,ev10,race,5,2,272,72,0.2647058823529412,3.233814532520672,4.696488658762359,-1.9926491385800076,0.9586805555555556,1.0965010106509443,1.308765892012899,3.233814532520672,3.545880903166628,0.03093760142810764,1.3273273273273274
synthetic,Synthetic baseline,False,2000,ev10,race,5,3,74,26,0.35135135135135137,3.545880903166628,5.783416670408329,-1.9422879825041584,0.9815705128205128,1.0965010106509443,1.308765892012899,3.233814532520672,3.545880903166628,0.03093760142810764,1.3273273273273274
synthetic,Synthetic baseline,False,2000,ev10,race,5,4,1274,391,0.3069073783359498,3.3563783588778398,5.3171958625062015,-2.026161745545391,0.9629373242231059,1.0965010106509443,1.308765892012899,3.233814532520672,3.545880903166628,0.03093760142810764,1.3273273273273274
synthetic,Synthetic baseline,False,2000,ev10,insurance,4,0,267,38,0.14232209737827714,2.865517168012066,4.40087885728715,-3.8729904206057655,0.9701218110779131,1.1033158459732166,1.1301170751444534,2.6487612769655415,2.9224202890763338,0.04555480059793182,3.6759039715471253
synthetic,Synthetic baseline,False,2000,ev10,insurance,4,1,964,451,0.4678423236514523,2.6487612769655415,4.341526525508973,-0.07164935201880125,0.933736163517935,1.1033158459732166,1.1301170751444534,2.6487612769655415,2.9224202890763338,0.04555480059793182,3.6759039715471253
synthetic,Synthetic baseline,False,2000,ev10,insurance,4,2,604,90,0.1490066225165563,2.9224202890763338,3.9136568988202,-3.9451309684073914,0.9792909641158668,1.1033158459732166,1.1301170751444534,2.6487612769655415,2.9224202890763338,0.04555480059793182,3.6759039715471253
synthetic,Synthetic baseline,False,2000,ev10,insurance,4,3,165,21,0.12727272727272726,2.7262231407271775,3.894179597918758,-3.649004096568681,0.9672619047619048,1.1033158459732166,1.1301170751444534,2.6487612769655415,2.9224202890763338,0.04555480059793182,3.6759039715471253
nhanes2123,NHANES 21-23,True,820,m30,age_group,4,0,198,9,0.045454545454545456,1.8562453058666586,1.5255518722775543,-5.638398544222474,1.0,1.60152271596277,2.26869858453278,1.8562453058666586,2.972819023744714,0.07484407484407474,4.244094488188976
nhanes2123,NHANES 21-23,True,820,m30,age_group,4,1,149,12,0.08053691275167785,2.2483152155396278,1.9542960404982361,-4.774473906551918,0.9653284671532846,1.60152271596277,2.26869858453278,1.8562453058666586,2.972819023744714,0.07484407484407474,4.244094488188976
nhanes2123,NHANES 21-23,True,820,m30,age_group,4,2,254,49,0.19291338582677164,2.972819023744714,3.4610173732674197,-2.638152906489228,0.9630662020905922,1.60152271596277,2.26869858453278,1.8562453058666586,2.972819023744714,0.07484407484407474,4.244094488188976
nhanes2123,NHANES 21-23,True,820,m30,age_group,4,3,219,37,0.1689497716894977,2.682379802623114,3.125263154848116,-2.585068789586933,0.9251559251559253,1.60152271596277,2.26869858453278,1.8562453058666586,2.972819023744714,0.07484407484407474,4.244094488188976
nhanes2123,NHANES 21-23,True,820,m30,sex,2,0,427,50,0.117096018735363,2.736013497547178,3.0419733670405695,-3.9226737336057145,0.9527320954907161,1.089801412991661,1.1971060134647704,2.736013497547178,2.9817113755911704,0.020325548619559597,1.2386259541984732
nhanes2123,NHANES 21-23,True,820,m30,sex,2,1,393,57,0.1450381679389313,2.9817113755911704,3.641564610483941,-3.5344497271003763,0.9730576441102757,1.089801412991661,1.1971060134647704,2.736013497547178,2.9817113755911704,0.020325548619559597,1.2386259541984732
nhanes2123,NHANES 21-23,True,820,m30,race,5,0,51,8,0.1568627450980392,3.3929078448913765,4.884270303721479,-3.3897798729186746,0.9912790697674418,1.316005146392062,1.6140069666545487,2.5781873681826526,3.3929078448913765,0.0464975845410629,2.6160657811511703
nhanes2123,NHANES 21-23,True,820,m30,race,5,1,93,24,0.25806451612903225,3.1733513680016943,4.917498564124479,-2.6786377158183066,0.946256038647343,1.316005146392062,1.6140069666545487,2.5781873681826526,3.3929078448913765,0.0464975845410629,2.6160657811511703
nhanes2123,NHANES 21-23,True,820,m30,race,5,2,79,10,0.12658227848101267,3.112496418202102,3.4363904342144833,-4.038644461001453,0.9927536231884059,1.316005146392062,1.6140069666545487,2.5781873681826526,3.3929078448913765,0.0464975845410629,2.6160657811511703
nhanes2123,NHANES 21-23,True,820,m30,race,5,3,517,51,0.09864603481624758,2.5781873681826526,3.0467641501680007,-3.9383584417958266,0.952453084237987,1.316005146392062,1.6140069666545487,2.5781873681826526,3.3929078448913765,0.0464975845410629,2.6160657811511703
nhanes2123,NHANES 21-23,True,820,m30,race,5,4,80,14,0.175,3.331919871899728,3.805206509834601,-3.585551488532201,0.9805194805194805,1.316005146392062,1.6140069666545487,2.5781873681826526,3.3929078448913765,0.0464975845410629,2.6160657811511703
nhanes2123,NHANES 21-23,True,820,m30,insured,2,0,752,101,0.13430851063829788,2.8878092237105024,3.3177540370757095,-3.70050817805298,0.961780048972639,1.139703464064713,1.288255244888587,2.5338250823694355,2.8878092237105024,0.032843606941339476,1.5221631205673758
nhanes2123,NHANES 21-23,True,820,m30,insured,2,1,68,6,0.08823529411764706,2.5338250823694355,2.5753856234931467,-4.135857016238927,0.9946236559139785,1.139703464064713,1.288255244888587,2.5338250823694355,2.8878092237105024,0.032843606941339476,1.5221631205673758
nhanes2123,NHANES 21-23,True,820,ev10,age_group,3,1,149,12,0.08053691275167785,2.2483152155396278,1.9542960404982361,-4.774473906551918,0.9653284671532846,1.3222429858578326,1.7709790643515062,2.2483152155396278,2.972819023744714,0.04017254199735931,2.395341207349081
nhanes2123,NHANES 21-23,True,820,ev10,age_group,3,2,254,49,0.19291338582677164,2.972819023744714,3.4610173732674197,-2.638152906489228,0.9630662020905922,1.3222429858578326,1.7709790643515062,2.2483152155396278,2.972819023744714,0.04017254199735931,2.395341207349081
nhanes2123,NHANES 21-23,True,820,ev10,age_group,3,3,219,37,0.1689497716894977,2.682379802623114,3.125263154848116,-2.585068789586933,0.9251559251559253,1.3222429858578326,1.7709790643515062,2.2483152155396278,2.972819023744714,0.04017254199735931,2.395341207349081
nhanes2123,NHANES 21-23,True,820,ev10,sex,2,0,427,50,0.117096018735363,2.736013497547178,3.0419733670405695,-3.9226737336057145,0.9527320954907161,1.089801412991661,1.1971060134647704,2.736013497547178,2.9817113755911704,0.020325548619559597,1.2386259541984732
nhanes2123,NHANES 21-23,True,820,ev10,sex,2,1,393,57,0.1450381679389313,2.9817113755911704,3.641564610483941,-3.5344497271003763,0.9730576441102757,1.089801412991661,1.1971060134647704,2.736013497547178,2.9817113755911704,0.020325548619559597,1.2386259541984732
nhanes2123,NHANES 21-23,True,820,ev10,race,4,1,93,24,0.25806451612903225,3.1733513680016943,4.917498564124479,-2.6786377158183066,0.946256038647343,1.2923497776068837,1.6140069666545487,2.5781873681826526,3.331919871899728,0.0464975845410629,2.6160657811511703
nhanes2123,NHANES 21-23,True,820,ev10,race,4,2,79,10,0.12658227848101267,3.112496418202102,3.4363904342144833,-4.038644461001453,0.9927536231884059,1.2923497776068837,1.6140069666545487,2.5781873681826526,3.331919871899728,0.0464975845410629,2.6160657811511703
nhanes2123,NHANES 21-23,True,820,ev10,race,4,3,517,51,0.09864603481624758,2.5781873681826526,3.0467641501680007,-3.9383584417958266,0.952453084237987,1.2923497776068837,1.6140069666545487,2.5781873681826526,3.331919871899728,0.0464975845410629,2.6160657811511703
nhanes2123,NHANES 21-23,True,820,ev10,race,4,4,80,14,0.175,3.331919871899728,3.805206509834601,-3.585551488532201,0.9805194805194805,1.2923497776068837,1.6140069666545487,2.5781873681826526,3.331919871899728,0.0464975845410629,2.6160657811511703
german_credit,German Credit,False,200,m30,sex,2,0,60,40,0.6666666666666666,0.5795301892628926,0.7148289766236883,0.5806155171284277,0.635,1.157365088277686,1.1938461640100009,0.5795301892628926,0.6707280086558317,0.028000000000000136,1.0714285714285716
german_credit,German Credit,False,200,m30,sex,2,1,140,100,0.7142857142857143,0.6707280086558317,0.8533958316653848,1.0866827071477627,0.6630000000000001,1.157365088277686,1.1938461640100009,0.5795301892628926,0.6707280086558317,0.028000000000000136,1.0714285714285716
german_credit,German Credit,False,200,m30,age_group,2,0,68,45,0.6617647058823529,0.6821242874671428,0.8229401418328215,1.1901236545579634,0.693719806763285,1.050664586688737,1.024478638833158,0.6492312543024965,0.6821242874671428,0.02913943691975729,1.0875420875420876
german_credit,German Credit,False,200,m30,age_group,2,1,132,95,0.7196969696969697,0.6492312543024965,0.8430845963460549,0.8033644054428101,0.6645803698435278,1.050664586688737,1.024478638833158,0.6492312543024965,0.6821242874671428,0.02913943691975729,1.0875420875420876
german_credit,German Credit,False,200,ev10,sex,2,0,60,40,0.6666666666666666,0.5795301892628926,0.7148289766236883,0.5806155171284277,0.635,1.157365088277686,1.1938461640100009,0.5795301892628926,0.6707280086558317,0.028000000000000136,1.0714285714285716
german_credit,German Credit,False,200,ev10,sex,2,1,140,100,0.7142857142857143,0.6707280086558317,0.8533958316653848,1.0866827071477627,0.6630000000000001,1.157365088277686,1.1938461640100009,0.5795301892628926,0.6707280086558317,0.028000000000000136,1.0714285714285716
german_credit,German Credit,False,200,ev10,age_group,2,0,68,45,0.6617647058823529,0.6821242874671428,0.8229401418328215,1.1901236545579634,0.693719806763285,1.050664586688737,1.024478638833158,0.6492312543024965,0.6821242874671428,0.02913943691975729,1.0875420875420876
german_credit,German Credit,False,200,ev10,age_group,2,1,132,95,0.7196969696969697,0.6492312543024965,0.8430845963460549,0.8033644054428101,0.6645803698435278,1.050664586688737,1.024478638833158,0.6492312543024965,0.6821242874671428,0.02913943691975729,1.0875420875420876
